clearspending_url,regnum,sign_date,1st_product_description,num_products,customer_name,customer_inn,customer_kpp,1st_supp_name,1st_supp_inn,1st_supp_kpp,num_suppliers,contract_price,currency,region_name,contract_stage,fz
https://clearspending.ru/contract/2771309915417000001,2771309915417000001,2017-07-17T00:00:00,Услуги по передаче электроэнергии,1,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ГОРОДА МОСКВЫ ""ДЕТСКАЯ ШКОЛА ИСКУССТВ ИМЕНИ И.С.БАХА""",7713099154,771301001,"ПАО ""МОСЭНЕРГОСБЫТ""",7736520080,997450001,1,299000.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2770112789717000037,2770112789717000037,2017-07-17T00:00:00,Услуги по передаче электроэнергии,1,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ ""МОСКОВСКИЙ ДРАМАТИЧЕСКИЙ ТЕАТР ""МОДЕРНЪ""",7701127897,770101001,ПАО «Мосэнергосбыт»,7736520080,773601001,1,1560000.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2772027096617000004,2772027096617000004,2017-07-17T00:00:00,Услуги по передаче электроэнергии,1,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ГОРОДА МОСКВЫ ""ДЕТСКАЯ ХУДОЖЕСТВЕННАЯ ШКОЛА ИМЕНИ И.Е.РЕПИНА""",7720270966,772001001,"ПАО ""МОСЭНЕРГОСБЫТ""",7736520080,997450001,1,403200.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2772002779217000001,2772002779217000001,2017-07-17T00:00:00,Услуги по передаче электроэнергии,1,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ ДОМ КУЛЬТУРЫ ""НОВОКОСИНО""",7720027792,772001001,"ПАО ""МОСЭНЕРГОСБЫТ""",7736520080,997450001,1,64190.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2770421717917000003,2770421717917000003,2017-07-17T00:00:00,Услуги по передаче электроэнергии,1,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ ""МОСКОВСКАЯ ГОСУДАРСТВЕННАЯ КАРТИННАЯ ГАЛЕРЕЯ ВАСИЛИЯ НЕСТЕРЕНКО""",7704217179,770401001,ПАО «Мосэнергосбыт»,7736520080,773601001,1,63000.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/1772931474517000554,1772931474517000554,2017-07-15T00:00:00,Поставка электроэнергии,1,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТРАЛЬНОЕ ЖИЛИЩНО-КОММУНАЛЬНОЕ УПРАВЛЕНИЕ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ",7729314745,770101001,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АТОМЭНЕРГОСБЫТ""",7704228075,772501001,1,377376387.6,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/1772931474517000559,1772931474517000559,2017-07-15T00:00:00,Поставка электроэнергии,1,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТРАЛЬНОЕ ЖИЛИЩНО-КОММУНАЛЬНОЕ УПРАВЛЕНИЕ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ",7729314745,770101001,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСЭНЕРГОСБЫТ""",7706284124,770801001,1,154415.51,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/1772931474517000582,1772931474517000582,2017-07-15T00:00:00,Поставка электроэнергии,1,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТРАЛЬНОЕ ЖИЛИЩНО-КОММУНАЛЬНОЕ УПРАВЛЕНИЕ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ",7729314745,770101001,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСЭНЕРГОСБЫТ""",7706284124,770801001,1,163290.06,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2770207856117000028,2770207856117000028,2017-07-17T00:00:00,Услуги по передаче электроэнергии,1,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ ""ТЕАТР МУЗЫКИ И ПОЭЗИИ П/Р Е.КАМБУРОВОЙ""",7702078561,770401001,ПАО «Мосэнергосбыт»,7736520080,773601001,1,250000.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2772620311617000003,2772620311617000003,2017-07-17T00:00:00,Услуги по передаче электроэнергии,1,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ГОРОДА МОСКВЫ ""ДЕТСКАЯ МУЗЫКАЛЬНАЯ ШКОЛА ИМЕНИ Б.А. ЧАЙКОВСКОГО""",7726203116,772601001,"ПАО ""МОСЭНЕРГОСБЫТ""",7736520080,997450001,1,209955.04,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2771779901217000041,2771779901217000041,2017-07-17T00:00:00,Услуги по передаче электроэнергии,1,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК АЛЕКСЕЕВСКОГО РАЙОНА""",7717799012,771701001,"ПАО ""МОСЭНЕРГОСБЫТ""",7736520080,997450001,1,50400.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2773753638917000005,2773753638917000005,2017-07-17T00:00:00,Услуги по передаче электроэнергии,1,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ ""ДОМ КУЛЬТУРЫ ""ЗАГОРЬЕ""",7737536389,772401001,"ПАО ""МОСЭНЕРГОСБЫТ""",7736520080,997450001,1,574000.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2770113686017000033,2770113686017000033,2017-07-17T00:00:00,Услуги по передаче электроэнергии,1,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""НАУЧНО-ПРАКТИЧЕСКИЙ ЦЕНТР ИНТЕРВЕНЦИОННОЙ КАРДИОАНГИОЛОГИИ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ",7701136860,770101001,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСЭНЕРГОСБЫТ""",7736520080,773601001,1,3025000.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2770113686017000034,2770113686017000034,2017-07-17T00:00:00,Услуги по передаче электроэнергии,1,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""НАУЧНО-ПРАКТИЧЕСКИЙ ЦЕНТР ИНТЕРВЕНЦИОННОЙ КАРДИОАНГИОЛОГИИ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ",7701136860,770101001,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСЭНЕРГОСБЫТ""",7736520080,773601001,1,3113500.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2772350624017000001,2772350624017000001,2017-07-17T00:00:00,Услуги по передаче электроэнергии,1,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ ""ДВОРЕЦ КУЛЬТУРЫ ""КАПОТНЯ""",7723506240,772301001,ПАО «Мосэнергосбыт»,7736520080,773601001,1,1695999.5,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2770903451717000101,2770903451717000101,2017-07-17T00:00:00,Услуги по передаче электроэнергии,1,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ ""ЦЕНТРАЛИЗОВАННАЯ БИБЛИОТЕЧНАЯ СИСТЕМА ЦЕНТРАЛЬНОГО АДМИНИСТРАТИВНОГО ОКРУГА""",7709034517,770901001,ПАО «Мосэнергосбыт»,7736520080,773601001,1,2625000.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2771510238817000018,2771510238817000018,2017-07-17T00:00:00,Услуги по передаче электроэнергии,1,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ ""МОСКОВСКИЙ ТЕАТР ""ТЕНЬ""",7715102388,771501001,"ПАО ""МОСЭНЕРГОСБЫТ""",7736520080,997450001,1,205200.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2770111790917000095,2770111790917000095,2017-07-17T00:00:00,Услуги по передаче электроэнергии,2,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ ""МОСКОВСКИЙ ТЕАТР ПОД РУКОВОДСТВОМ О.ТАБАКОВА""",7701117909,770101001,"ПАО ""МОСЭНЕРГОСБЫТ""",7736520080,997450001,1,2194792.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2770131708717000003,2770131708717000003,2017-07-17T00:00:00,Услуги по передаче электроэнергии,1,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ГОРОДА МОСКВЫ ""МОСКОВСКАЯ ГОРОДСКАЯ ДЕТСКАЯ МУЗЫКАЛЬНАЯ ШКОЛА ИМЕНИ С.С.ПРОКОФЬЕВА""",7701317087,770101001,"ПАО ""МОСЭНЕРГОСБЫТ""",7736520080,997450001,1,1029350.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2771000249217000004,2771000249217000004,2017-07-14T00:00:00,Услуги по передаче электроэнергии,1,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ ""МОСКОВСКИЙ АКАДЕМИЧЕСКИЙ ТЕАТР САТИРЫ""",7710002492,771001001,"ПАО ""МОСЭНЕРГОСБЫТ""",7736520080,997450001,1,3564400.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2771309818217000001,2771309818217000001,2017-07-17T00:00:00,Услуги по передаче электроэнергии,1,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ГОРОДА МОСКВЫ ""ТИМИРЯЗЕВСКАЯ ДЕТСКАЯ ХУДОЖЕСТВЕННАЯ ШКОЛА""",7713098182,771301001,ПАО «Мосэнергосбыт»,7736520080,773601001,1,1471600.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2770111790917000096,2770111790917000096,2017-07-17T00:00:00,Услуги по передаче электроэнергии,2,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ ""МОСКОВСКИЙ ТЕАТР ПОД РУКОВОДСТВОМ О.ТАБАКОВА""",7701117909,770101001,"ПАО ""МОСЭНЕРГОСБЫТ""",7736520080,997450001,1,6000000.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2770111790917000097,2770111790917000097,2017-07-17T00:00:00,Услуги по передаче электроэнергии,7,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ ""МОСКОВСКИЙ ТЕАТР ПОД РУКОВОДСТВОМ О.ТАБАКОВА""",7701117909,770101001,"ПАО ""МОСЭНЕРГОСБЫТ""",7736520080,997450001,1,1430400.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2771601116517000012,2771601116517000012,2017-07-17T00:00:00,Услуги по передаче электроэнергии,1,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ГОРОДА МОСКВЫ ""ДЕТСКАЯ ШКОЛА ИСКУССТВ ИМЕНИ С.И.МАМОНТОВА""",7716011165,771601001,"ПАО ""МОСЭНЕРГОСБЫТ""",7736520080,997450001,1,495864.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2774308549417000003,2774308549417000003,2017-07-17T00:00:00,Услуги по передаче электроэнергии,1,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ГОРОДА МОСКВЫ ""ДЕТСКАЯ ШКОЛА ИСКУССТВ № 17""",7743085494,774301001,"ПАО ""МОСЭНЕРГОСБЫТ""",7736520080,997450001,1,214500.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/1770540134017002695,1770540134017002695,2017-07-18T00:00:00,услуги по передаче электроэнергии,1,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНАЯ КАДАСТРОВАЯ ПАЛАТА ФЕДЕРАЛЬНОЙ СЛУЖБЫ ГОСУДАРСТВЕННОЙ РЕГИСТРАЦИИ, КАДАСТРА И КАРТОГРАФИИ""",7705401340,770801001,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЯКУТСКЭНЕРГО""",1435028701,143501001,1,23425.37,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2771826399317000003,2771826399317000003,2017-07-18T00:00:00,Услуги по передаче электроэнергии,1,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ГОРОДА МОСКВЫ ""МОСКОВСКАЯ ГОРОДСКАЯ ОБЪЕДИНЕННАЯ ДЕТСКАЯ ШКОЛА ИСКУССТВ ""СОКОЛЬНИКИ""",7718263993,771801001,"ПАО ""МОСЭНЕРГОСБЫТ""",7736520080,997450001,1,555200.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2772881208917000056,2772881208917000056,2017-07-10T00:00:00,Услуги по передаче электроэнергии,1,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ ""ЦЕНТРАЛИЗОВАННАЯ БИБЛИОТЕЧНАЯ СИСТЕМА ЮГО-ЗАПАДНОГО АДМИНИСТРАТИВНОГО ОКРУГА""",7728812089,772801001,"ПАО ""МОСЭНЕРГОСБЫТ""",7736520080,997450001,1,7531550.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2772104523317000004,2772104523317000004,2017-07-17T00:00:00,Услуги по передаче электроэнергии,1,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ГОРОДА МОСКВЫ ""ДЕТСКАЯ ШКОЛА ИСКУССТВ ""ЦЕНТР""",7721045233,772101001,"ПАО ""МОСЭНЕРГОСБЫТ""",7736520080,997450001,1,958100.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2771535676017000008,2771535676017000008,2017-07-11T00:00:00,Услуги по передаче электроэнергии,1,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ГОРОДА МОСКВЫ ""ДЕТСКАЯ МУЗЫКАЛЬНАЯ ХОРОВАЯ ШКОЛА ""ВЕСНА"" ИМЕНИ А.С.ПОНОМАРЕВА""",7715356760,771501001,"ПАО ""МОСЭНЕРГОСБЫТ""",7736520080,997450001,1,436560.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2770104554917000008,2770104554917000008,2017-07-11T00:00:00,Услуги по передаче электроэнергии,1,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ ""ТЕАТР НА ПОКРОВКЕ""",7701045549,770901001,"ПАО ""МОСЭНЕРГОСБЫТ""",7736520080,997450001,1,431600.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2773060959917000003,2773060959917000003,2017-07-11T00:00:00,Услуги по передаче электроэнергии,1,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ ""ТЕРРИТОРИАЛЬНАЯ КЛУБНАЯ СИСТЕМА ""БРИГАНТИНА""",7730609599,773001001,"ПАО ""МОСЭНЕРГОСБЫТ""",7736520080,997450001,1,100000.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/1771017018317000050,1771017018317000050,2017-07-12T00:00:00,Услуги по передаче электроэнергии,1,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ВОЕННЫЙ КОМИССАРИАТ ГОРОДА МОСКВЫ""",7710170183,770201001,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ РЕАБИЛИТАЦИОННО-ОБРАЗОВАТЕЛЬНЫЙ ЦЕНТР № 105 ДЕПАРТАМЕНТА ТРУДА И СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ ГОРОДА МОСКВЫ,7722244418,772201001,1,162100.5,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/1773204143117000050,1773204143117000050,2017-07-11T00:00:00,Потребление электроэнергии,1,ВНУКОВСКАЯ ТАМОЖНЯ,7732041431,772901001,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСЭНЕРГОСБЫТ""",7736520080,773601001,1,1000000.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2770103045417000001,2770103045417000001,2017-07-11T00:00:00,Услуги по передаче электроэнергии,2,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ ""БИБЛИОТЕКА-ЧИТАЛЬНЯ ИМ. А.С. ПУШКИНА""",7701030454,770101001,"ПАО ""МОСЭНЕРГОСБЫТ""",7736520080,997450001,1,387400.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2772308802417000003,2772308802417000003,2017-07-12T00:00:00,Услуги по передаче электроэнергии,1,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ ""ДВОРЕЦ КУЛЬТУРЫ ИМЕНИ И.М. АСТАХОВА""",7723088024,772301001,ПАО «Мосэнергосбыт»,7736520080,773601001,1,400000.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2772124766317000004,2772124766317000004,2017-07-17T00:00:00,Услуги по передаче электроэнергии,1,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ГОРОДА МОСКВЫ ""ДЕТСКАЯ МУЗЫКАЛЬНАЯ ШКОЛА ИМЕНИ А.С.АРЕНСКОГО""",7721247663,772101001,"ПАО ""МОСЭНЕРГОСБЫТ""",7736520080,997450001,1,207350.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2774384211217000025,2774384211217000025,2017-07-18T00:00:00,Услуги по передаче электроэнергии,1,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ ""ЦЕНТРАЛИЗОВАННАЯ БИБЛИОТЕЧНАЯ СИСТЕМА СЕВЕРНОГО АДМИНИСТРАТИВНОГО ОКРУГА""",7743842112,774301001,"ПАО ""МОСЭНЕРГОСБЫТ""",7736520080,997450001,1,5303921.0,Российский рубль,Москва,Исполнение,44
