clearspending_url,regnum,sign_date,product_description,okpd2,okpd2_name,okpd,okpd_name,okdp,okdp_name,single_price,okei,product_sum,quantity,customer_name,customer_inn,customer_kpp,1st_supp_name,1st_supp_inn,1st_supp_kpp,num_suppliers,contract_price,currency,region_name,contract_stage,fz
https://clearspending.ru/contract/2773468684418000003,2773468684418000003,2018-01-30T00:00:00,Услуги по юридическим консультациям и представительству в судебных процедурах в связи с трудовым правом,69.10.13.000,Услуги по юридическим консультациям и представительству в судебных процедурах в связи с трудовым правом,-,-,-,-,1000.0,усл. ед,1000.0,1.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ШКОЛА № 138""",7734686844,773401001,"ПАО ""МОЭСК""",5036065113,997450001,1,1000.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2773468684418000004,2773468684418000004,2018-01-30T00:00:00,Услуги по юридическим консультациям и представительству в судебных процедурах в связи с трудовым правом,69.10.13.000,Услуги по юридическим консультациям и представительству в судебных процедурах в связи с трудовым правом,-,-,-,-,1000.0,усл. ед,1000.0,1.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ШКОЛА № 138""",7734686844,773401001,"ПАО ""МОЭСК""",5036065113,997450001,1,1000.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2773468684418000012,2773468684418000012,2018-02-14T00:00:00,Услуги по юридическим консультациям и представительству в судебных процедурах в связи с трудовым правом,69.10.13.000,Услуги по юридическим консультациям и представительству в судебных процедурах в связи с трудовым правом,-,-,-,-,1000.0,усл. ед,1000.0,1.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ШКОЛА № 138""",7734686844,773401001,"ПАО ""МОЭСК""",5036065113,997450001,1,1000.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2770382259018000014,2770382259018000014,2018-02-12T00:00:00,Услуги по юридическим консультациям и представительству в судебных процедурах в связи с трудовым правом,69.10.13.000,Услуги по юридическим консультациям и представительству в судебных процедурах в связи с трудовым правом,-,-,-,-,1000.0,усл. ед,1000.0,1.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""МНОГОФУНКЦИОНАЛЬНЫЙ МИГРАЦИОННЫЙ ЦЕНТР""",7703822590,770301001,"ПАО ""МОЭСК""",5036065113,997450001,1,1000.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2772430655718000006,2772430655718000006,2018-02-22T00:00:00,Костюмы мужские производственные и профессиональные,14.12.11.120,Костюмы мужские производственные и профессиональные,-,-,-,-,496.65,компл,496.65,1.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ШКОЛА № 1828 ""САБУРОВО""",7724306557,772401001,"ООО ""БАЗИС СПЕЦОДЕЖДА""",3711034348,371101001,1,993.3,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2772430655718000006,2772430655718000006,2018-02-22T00:00:00,Костюмы мужские производственные и профессиональные,14.12.11.120,Костюмы мужские производственные и профессиональные,-,-,-,-,496.65,компл,496.65,1.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ШКОЛА № 1828 ""САБУРОВО""",7724306557,772401001,"ООО ""БАЗИС СПЕЦОДЕЖДА""",3711034348,371101001,1,993.3,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2773211105418000007,2773211105418000007,2018-02-23T00:00:00,Одежда прочая трикотажная или вязаная,14.19.12.190,Одежда прочая трикотажная или вязаная,-,-,-,-,496.65,компл,993.3,2.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ШКОЛА № 41 ИМЕНИ ГРИГОРИЯ АЛЕКСЕЕВИЧА ТАРАНА""",7732111054,772901001,"ООО ""БАЗИС СПЕЦОДЕЖДА""",3711034348,371101001,1,993.3,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2772525920418000006,2772525920418000006,2018-02-07T00:00:00,Посуда столовая и кухонная из прочего стекла,23.13.13.112,Посуда столовая и кухонная из прочего стекла,-,-,-,-,99.12,шт,991.2,10.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ШКОЛА № 463 ИМЕНИ ГЕРОЯ СОВЕТСКОГО СОЮЗА Д.Н. МЕДВЕДЕВА""",7725259204,772501001,ИП Строкова Татьяна Александровна,504000374871,-,1,991.2,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2774308572018000017,2774308572018000017,2018-02-11T00:00:00,Услуги по транспортированию горячей воды,35.30.12.130,Услуги по транспортированию горячей воды,-,-,-,-,972.94,м[3*],972.94,1.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""КОЛЛЕДЖ АРХИТЕКТУРЫ И СТРОИТЕЛЬСТВА № 7""",7743085720,774301001,"МУП ""НОВОСМОЛИНСКОЕ""",5214010679,521401001,1,972.94,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2770417731018000029,2770417731018000029,2018-02-19T00:00:00,Услуги по транспортированию и распределению воды по водопроводам,36.00.20.130,Услуги по транспортированию и распределению воды по водопроводам,-,-,-,-,960.84,м[3*],960.84,1.0,"КАЗЕННОЕ ПРЕДПРИЯТИЕ ГОРОДА МОСКВЫ ""ВЫСТАВКА ДОСТИЖЕНИЙ НАРОДНОГО ХОЗЯЙСТВА""",7704177310,771701001,"АО ""МОСВОДОКАНАЛ""",7701984274,774850001,1,960.84,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2770417731018000030,2770417731018000030,2018-02-19T00:00:00,Услуги по водоотведению сточных вод,37.00.11.110,Услуги по водоотведению сточных вод,-,-,-,-,960.84,м[3*],960.84,1.0,"КАЗЕННОЕ ПРЕДПРИЯТИЕ ГОРОДА МОСКВЫ ""ВЫСТАВКА ДОСТИЖЕНИЙ НАРОДНОГО ХОЗЯЙСТВА""",7704177310,771701001,"АО ""МОСВОДОКАНАЛ""",7701984274,774850001,1,960.84,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2770203815018000152,2770203815018000152,2018-01-31T00:00:00,Услуги по подключению (технологическому присоединению) к централизованной системе водоснабжения,36.00.20.160,Услуги по подключению (технологическому присоединению) к централизованной системе водоснабжения,-,-,-,-,923.72,усл. ед,923.72,1.0,"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ГОРОДА МОСКВЫ ""МОСКОВСКИЙ ОРДЕНА ЛЕНИНА И ОРДЕНА ТРУДОВОГО КРАСНОГО ЗНАМЕНИ МЕТРОПОЛИТЕН ИМЕНИ В.И.ЛЕНИНА""",7702038150,770201001,"АО ""МОСВОДОКАНАЛ""",7701984274,774850001,1,923.72,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/1770215192718000026,1770215192718000026,2018-02-21T00:00:00,Вода питьевая,36.00.11.000,Вода питьевая,-,-,-,-,878.08,усл. ед,878.08,1.0,ПРОКУРАТУРА МОСКОВСКОЙ ОБЛАСТИ,7702151927,770201001,"МУНИЦИПАЛЬНОЕ ПРЕДПРИЯТИЕ ""ЛОТОШИНСКОЕ ЖИЛИЩНО-КОММУНАЛЬНОЕ ХОЗЯЙСТВО""",5071005886,507101001,1,878.08,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/1770540134018001456,1770540134018001456,2018-02-02T00:00:00,"Оказание коммунальных услуг для нужд филиала ФГБУ ""ФКП Росреестра"" по Мурманской области",36.00.20.110,Услуги по очистке и подготовке воды для водоснабжения,-,-,-,-,840.96,усл. ед,840.96,1.0,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНАЯ КАДАСТРОВАЯ ПАЛАТА ФЕДЕРАЛЬНОЙ СЛУЖБЫ ГОСУДАРСТВЕННОЙ РЕГИСТРАЦИИ, КАДАСТРА И КАРТОГРАФИИ""",7705401340,770801001,"ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ОЛЕНЕГОРСКВОДОКАНАЛ""",5108100031,510801001,1,840.96,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/1770540134018001478,1770540134018001478,2018-01-31T00:00:00,Услуги по транспортированию и распределению воды по водопроводам,36.00.20.130,Услуги по транспортированию и распределению воды по водопроводам,-,-,-,-,41.98,м[3*],830.71,19.7882,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНАЯ КАДАСТРОВАЯ ПАЛАТА ФЕДЕРАЛЬНОЙ СЛУЖБЫ ГОСУДАРСТВЕННОЙ РЕГИСТРАЦИИ, КАДАСТРА И КАРТОГРАФИИ""",7705401340,770801001,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОДА""",2287006238,228701001,1,830.71,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2773305127018000051,2773305127018000051,2018-02-09T00:00:00,"Препараты, применяемые при кашле и простудных заболеваниях",21.20.10.255,"Препараты, применяемые при кашле и простудных заболеваниях",-,-,-,-,410.0,упак,820.0,2.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ИНФЕКЦИОННАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 1 ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""",7733051270,773301001,ООО «Система»,7702845121,770201001,1,820.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2773462638718000002,2773462638718000002,2018-02-05T00:00:00,Услуги по огнезащитной обработке изделий,96.01.12.231,Услуги по огнезащитной обработке изделий,-,-,-,-,14.66,м[2*],659.58,45.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ГОРОДА МОСКВЫ ""ЦЕНТР ДЕТСКОГО ТВОРЧЕСТВА ""СТРОГИНО""",7734626387,773401001,"ООО ""СПБ-СЕРВИС""",5040143685,504001001,1,767.24,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2773462638718000002,2773462638718000002,2018-02-05T00:00:00,Услуги по огнезащитной обработке изделий,96.01.12.231,Услуги по огнезащитной обработке изделий,-,-,-,-,14.66,м[2*],659.58,45.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ГОРОДА МОСКВЫ ""ЦЕНТР ДЕТСКОГО ТВОРЧЕСТВА ""СТРОГИНО""",7734626387,773401001,"ООО ""СПБ-СЕРВИС""",5040143685,504001001,1,767.24,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2770599041618000040,2770599041618000040,2018-02-21T00:00:00,Услуги по подключению (технологическому присоединению) к централизованной системе водоотведения,37.00.11.130,Услуги по подключению (технологическому присоединению) к централизованной системе водоотведения,-,-,-,-,707.14,усл. ед,707.14,1.0,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""МОСКОВСКИЙ ЦЕНТР НЕДВИЖИМОСТИ""",7705990416,770501001,"АО ""МОСВОДОКАНАЛ""",7701984274,774850001,1,707.14,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2773509908418000003,2773509908418000003,2018-02-05T00:00:00,Посуда столовая и кухонная пластмассовая,22.29.23.110,Посуда столовая и кухонная пластмассовая,-,-,-,-,34.68,шт,242.76,7.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ШКОЛА № 854""",7735099084,773501001,ИП Строкова Татьяна Александровна,504000374871,-,1,693.6,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2773509908418000003,2773509908418000003,2018-02-05T00:00:00,Посуда столовая и кухонная пластмассовая,22.29.23.110,Посуда столовая и кухонная пластмассовая,-,-,-,-,34.68,шт,242.76,7.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ШКОЛА № 854""",7735099084,773501001,ИП Строкова Татьяна Александровна,504000374871,-,1,693.6,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2773509908418000003,2773509908418000003,2018-02-05T00:00:00,Посуда столовая и кухонная пластмассовая,22.29.23.110,Посуда столовая и кухонная пластмассовая,-,-,-,-,34.68,шт,242.76,7.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ШКОЛА № 854""",7735099084,773501001,ИП Строкова Татьяна Александровна,504000374871,-,1,693.6,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/1770540134018001354,1770540134018001354,2018-01-29T00:00:00,Услуги по транспортированию и распределению воды по водопроводам,36.00.20.130,Услуги по транспортированию и распределению воды по водопроводам,-,-,-,-,81.16,м[3*],685.81,8.45,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНАЯ КАДАСТРОВАЯ ПАЛАТА ФЕДЕРАЛЬНОЙ СЛУЖБЫ ГОСУДАРСТВЕННОЙ РЕГИСТРАЦИИ, КАДАСТРА И КАРТОГРАФИИ""",7705401340,770801001,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОМСКОБЛВОДОПРОВОД""",5528022202,552801001,1,685.81,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/1770540134018001398,1770540134018001398,2018-01-31T00:00:00,Услуги по водоотведению сточных вод,37.00.11.110,Услуги по водоотведению сточных вод,-,-,-,-,19.8,м[3*],396.0,20.0,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНАЯ КАДАСТРОВАЯ ПАЛАТА ФЕДЕРАЛЬНОЙ СЛУЖБЫ ГОСУДАРСТВЕННОЙ РЕГИСТРАЦИИ, КАДАСТРА И КАРТОГРАФИИ""",7705401340,770801001,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЖИЛИЩНО-КОММУНАЛЬНОЕ УПРАВЛЕНИЕ""",2205009865,220501001,1,685.08,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/1770540134018001398,1770540134018001398,2018-01-31T00:00:00,Услуги по водоотведению сточных вод,37.00.11.110,Услуги по водоотведению сточных вод,-,-,-,-,19.8,м[3*],396.0,20.0,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНАЯ КАДАСТРОВАЯ ПАЛАТА ФЕДЕРАЛЬНОЙ СЛУЖБЫ ГОСУДАРСТВЕННОЙ РЕГИСТРАЦИИ, КАДАСТРА И КАРТОГРАФИИ""",7705401340,770801001,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЖИЛИЩНО-КОММУНАЛЬНОЕ УПРАВЛЕНИЕ""",2205009865,220501001,1,685.08,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/2500304230418000011,2500304230418000011,2018-02-05T00:00:00,Материалы клейкие перевязочные,21.20.24.110,Материалы клейкие перевязочные,-,-,-,-,668.8,компл,668.8,1.0,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ГОРОДСКАЯ БОЛЬНИЦА Г. МОСКОВСКИЙ ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""",5003042304,775101001,АО «Аквиста»,7719840354,773001001,1,668.8,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/1771818289618000011,1771818289618000011,2018-02-06T00:00:00,Услуги по подключению (технологическому присоединению) к централизованной системе водоотведения,37.00.11.130,Услуги по подключению (технологическому присоединению) к централизованной системе водоотведения,-,-,-,-,605.0,усл. ед,605.0,1.0,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КОМБИНАТ ""СИГНАЛ"" ИМ. А.А. ГРИГОРЬЕВА УПРАВЛЕНИЯ ФЕДЕРАЛЬНОГО АГЕНТСТВА ПО ГОСУДАРСТВЕННЫМ РЕЗЕРВАМ ПО ЦЕНТРАЛЬНОМУ ФЕДЕРАЛЬНОМУ ОКРУГУ",7718182896,771801001,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСВОДОКАНАЛ""",7701984274,774850001,1,605.0,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/1770540134018001429,1770540134018001429,2018-01-30T00:00:00,"Оказание услуг по холодному водоснабжению, водоотведению по адресу: Саратовская область, г. Ртищево, ул. Саратовская, д. 2",36.00.30.000,"Услуги по торговле водой, поставляемой по трубопроводам",-,-,-,-,50.43,м[3*],302.59,6.0,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНАЯ КАДАСТРОВАЯ ПАЛАТА ФЕДЕРАЛЬНОЙ СЛУЖБЫ ГОСУДАРСТВЕННОЙ РЕГИСТРАЦИИ, КАДАСТРА И КАРТОГРАФИИ""",7705401340,770801001,"РТИЩЕВСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОЗАБОР""",6446010896,644601001,1,583.46,Российский рубль,Москва,Исполнение,44
https://clearspending.ru/contract/1770540134018001429,1770540134018001429,2018-01-30T00:00:00,"Оказание услуг по холодному водоснабжению, водоотведению по адресу: Саратовская область, г. Ртищево, ул. Саратовская, д. 2",36.00.30.000,"Услуги по торговле водой, поставляемой по трубопроводам",-,-,-,-,50.43,м[3*],302.59,6.0,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНАЯ КАДАСТРОВАЯ ПАЛАТА ФЕДЕРАЛЬНОЙ СЛУЖБЫ ГОСУДАРСТВЕННОЙ РЕГИСТРАЦИИ, КАДАСТРА И КАРТОГРАФИИ""",7705401340,770801001,"РТИЩЕВСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОЗАБОР""",6446010896,644601001,1,583.46,Российский рубль,Москва,Исполнение,44
